"Country or Area","Year(s)","Variant","Value"
"Sierra Leone","2010","Medium","6415.634"
"Sierra Leone","2010","High","6415.634"
"Sierra Leone","2010","Low","6415.634"
"Sierra Leone","2010","Constant fertility","6415.634"
"Sierra Leone","2010","Instant replacement","6415.634"
"Sierra Leone","2010","Zero migration","6415.634"
"Sierra Leone","2010","Constant mortality","6415.634"
"Sierra Leone","2010","No change","6415.634"
"Sierra Leone","2010","Momentum","6415.634"
"Sierra Leone","2009","Medium","6272.734"
"Sierra Leone","2009","High","6272.734"
"Sierra Leone","2009","Low","6272.734"
"Sierra Leone","2009","Constant fertility","6272.734"
"Sierra Leone","2009","Instant replacement","6272.734"
"Sierra Leone","2009","Zero migration","6272.734"
"Sierra Leone","2009","Constant mortality","6272.734"
"Sierra Leone","2009","No change","6272.734"
"Sierra Leone","2009","Momentum","6272.734"
"Sierra Leone","2008","Medium","6133.603"
"Sierra Leone","2008","High","6133.603"
"Sierra Leone","2008","Low","6133.603"
"Sierra Leone","2008","Constant fertility","6133.603"
"Sierra Leone","2008","Instant replacement","6133.603"
"Sierra Leone","2008","Zero migration","6133.603"
"Sierra Leone","2008","Constant mortality","6133.603"
"Sierra Leone","2008","No change","6133.603"
"Sierra Leone","2008","Momentum","6133.603"
"Sierra Leone","2007","Medium","5989.633"
"Sierra Leone","2007","High","5989.633"
"Sierra Leone","2007","Low","5989.633"
"Sierra Leone","2007","Constant fertility","5989.633"
"Sierra Leone","2007","Instant replacement","5989.633"
"Sierra Leone","2007","Zero migration","5989.633"
"Sierra Leone","2007","Constant mortality","5989.633"
"Sierra Leone","2007","No change","5989.633"
"Sierra Leone","2007","Momentum","5989.633"
"Sierra Leone","2006","Medium","5829.237"
"Sierra Leone","2006","High","5829.237"
"Sierra Leone","2006","Low","5829.237"
"Sierra Leone","2006","Constant fertility","5829.237"
"Sierra Leone","2006","Instant replacement","5829.237"
"Sierra Leone","2006","Zero migration","5829.237"
"Sierra Leone","2006","Constant mortality","5829.237"
"Sierra Leone","2006","No change","5829.237"
"Sierra Leone","2006","Momentum","5829.237"
"Sierra Leone","2005","Medium","5645.624"
"Sierra Leone","2005","High","5645.624"
"Sierra Leone","2005","Low","5645.624"
"Sierra Leone","2005","Constant fertility","5645.624"
"Sierra Leone","2005","Instant replacement","5645.624"
"Sierra Leone","2005","Zero migration","5645.624"
"Sierra Leone","2005","Constant mortality","5645.624"
"Sierra Leone","2005","No change","5645.624"
"Sierra Leone","2005","Momentum","5645.624"
"Sierra Leone","2004","Medium","5433.991"
"Sierra Leone","2004","High","5433.991"
"Sierra Leone","2004","Low","5433.991"
"Sierra Leone","2004","Constant fertility","5433.991"
"Sierra Leone","2004","Instant replacement","5433.991"
"Sierra Leone","2004","Zero migration","5433.991"
"Sierra Leone","2004","Constant mortality","5433.991"
"Sierra Leone","2004","No change","5433.991"
"Sierra Leone","2004","Momentum","5433.991"
"Sierra Leone","2003","Medium","5201.07"
"Sierra Leone","2003","High","5201.07"
"Sierra Leone","2003","Low","5201.07"
"Sierra Leone","2003","Constant fertility","5201.07"
"Sierra Leone","2003","Instant replacement","5201.07"
"Sierra Leone","2003","Zero migration","5201.07"
"Sierra Leone","2003","Constant mortality","5201.07"
"Sierra Leone","2003","No change","5201.07"
"Sierra Leone","2003","Momentum","5201.07"
"Sierra Leone","2002","Medium","4965.766"
"Sierra Leone","2002","High","4965.766"
"Sierra Leone","2002","Low","4965.766"
"Sierra Leone","2002","Constant fertility","4965.766"
"Sierra Leone","2002","Instant replacement","4965.766"
"Sierra Leone","2002","Zero migration","4965.766"
"Sierra Leone","2002","Constant mortality","4965.766"
"Sierra Leone","2002","No change","4965.766"
"Sierra Leone","2002","Momentum","4965.766"
"Sierra Leone","2001","Medium","4754.072"
"Sierra Leone","2001","High","4754.072"
"Sierra Leone","2001","Low","4754.072"
"Sierra Leone","2001","Constant fertility","4754.072"
"Sierra Leone","2001","Instant replacement","4754.072"
"Sierra Leone","2001","Zero migration","4754.072"
"Sierra Leone","2001","Constant mortality","4754.072"
"Sierra Leone","2001","No change","4754.072"
"Sierra Leone","2001","Momentum","4754.072"
"Sierra Leone","2000","Medium","4584.571"
"Sierra Leone","2000","High","4584.571"
"Sierra Leone","2000","Low","4584.571"
"Sierra Leone","2000","Constant fertility","4584.571"
"Sierra Leone","2000","Instant replacement","4584.571"
"Sierra Leone","2000","Zero migration","4584.571"
"Sierra Leone","2000","Constant mortality","4584.571"
"Sierra Leone","2000","No change","4584.571"
"Sierra Leone","2000","Momentum","4584.571"
"Singapore","2015","Medium","5592.152"
"Singapore","2015","High","5592.152"
"Singapore","2015","Low","5592.152"
"Singapore","2015","Constant fertility","5592.152"
