"Country or Area","Year(s)","Variant","Value"
"Libya","2000","Momentum","5357.891"
"Liechtenstein","2015","Medium","37.47"
"Liechtenstein","2015","High","37.47"
"Liechtenstein","2015","Low","37.47"
"Liechtenstein","2015","Constant fertility","37.47"
"Liechtenstein","2015","Instant replacement","37.47"
"Liechtenstein","2015","Zero migration","37.47"
"Liechtenstein","2015","Constant mortality","37.47"
"Liechtenstein","2015","No change","37.47"
"Liechtenstein","2015","Momentum","37.47"
"Liechtenstein","2014","Medium","37.223"
"Liechtenstein","2014","High","37.223"
"Liechtenstein","2014","Low","37.223"
"Liechtenstein","2014","Constant fertility","37.223"
"Liechtenstein","2014","Instant replacement","37.223"
"Liechtenstein","2014","Zero migration","37.223"
"Liechtenstein","2014","Constant mortality","37.223"
"Liechtenstein","2014","No change","37.223"
"Liechtenstein","2014","Momentum","37.223"
"Liechtenstein","2013","Medium","36.934"
"Liechtenstein","2013","High","36.934"
"Liechtenstein","2013","Low","36.934"
"Liechtenstein","2013","Constant fertility","36.934"
"Liechtenstein","2013","Instant replacement","36.934"
"Liechtenstein","2013","Zero migration","36.934"
"Liechtenstein","2013","Constant mortality","36.934"
"Liechtenstein","2013","No change","36.934"
"Liechtenstein","2013","Momentum","36.934"
"Liechtenstein","2012","Medium","36.615"
"Liechtenstein","2012","High","36.615"
"Liechtenstein","2012","Low","36.615"
"Liechtenstein","2012","Constant fertility","36.615"
"Liechtenstein","2012","Instant replacement","36.615"
"Liechtenstein","2012","Zero migration","36.615"
"Liechtenstein","2012","Constant mortality","36.615"
"Liechtenstein","2012","No change","36.615"
"Liechtenstein","2012","Momentum","36.615"
"Liechtenstein","2011","Medium","36.293"
"Liechtenstein","2011","High","36.293"
"Liechtenstein","2011","Low","36.293"
"Liechtenstein","2011","Constant fertility","36.293"
"Liechtenstein","2011","Instant replacement","36.293"
"Liechtenstein","2011","Zero migration","36.293"
"Liechtenstein","2011","Constant mortality","36.293"
"Liechtenstein","2011","No change","36.293"
"Liechtenstein","2011","Momentum","36.293"
"Liechtenstein","2010","Medium","35.994"
"Liechtenstein","2010","High","35.994"
"Liechtenstein","2010","Low","35.994"
"Liechtenstein","2010","Constant fertility","35.994"
"Liechtenstein","2010","Instant replacement","35.994"
"Liechtenstein","2010","Zero migration","35.994"
"Liechtenstein","2010","Constant mortality","35.994"
"Liechtenstein","2010","No change","35.994"
"Liechtenstein","2010","Momentum","35.994"
"Liechtenstein","2009","Medium","35.727"
"Liechtenstein","2009","High","35.727"
"Liechtenstein","2009","Low","35.727"
"Liechtenstein","2009","Constant fertility","35.727"
"Liechtenstein","2009","Instant replacement","35.727"
"Liechtenstein","2009","Zero migration","35.727"
"Liechtenstein","2009","Constant mortality","35.727"
"Liechtenstein","2009","No change","35.727"
"Liechtenstein","2009","Momentum","35.727"
"Liechtenstein","2008","Medium","35.471"
"Liechtenstein","2008","High","35.471"
"Liechtenstein","2008","Low","35.471"
"Liechtenstein","2008","Constant fertility","35.471"
"Liechtenstein","2008","Instant replacement","35.471"
"Liechtenstein","2008","Zero migration","35.471"
"Liechtenstein","2008","Constant mortality","35.471"
"Liechtenstein","2008","No change","35.471"
"Liechtenstein","2008","Momentum","35.471"
"Liechtenstein","2007","Medium","35.217"
"Liechtenstein","2007","High","35.217"
"Liechtenstein","2007","Low","35.217"
"Liechtenstein","2007","Constant fertility","35.217"
"Liechtenstein","2007","Instant replacement","35.217"
"Liechtenstein","2007","Zero migration","35.217"
"Liechtenstein","2007","Constant mortality","35.217"
"Liechtenstein","2007","No change","35.217"
"Liechtenstein","2007","Momentum","35.217"
"Liechtenstein","2006","Medium","34.97"
"Liechtenstein","2006","High","34.97"
"Liechtenstein","2006","Low","34.97"
"Liechtenstein","2006","Constant fertility","34.97"
"Liechtenstein","2006","Instant replacement","34.97"
"Liechtenstein","2006","Zero migration","34.97"
"Liechtenstein","2006","Constant mortality","34.97"
"Liechtenstein","2006","No change","34.97"
"Liechtenstein","2006","Momentum","34.97"
"Liechtenstein","2005","Medium","34.713"
"Liechtenstein","2005","High","34.713"
"Liechtenstein","2005","Low","34.713"
"Liechtenstein","2005","Constant fertility","34.713"
"Liechtenstein","2005","Instant replacement","34.713"
"Liechtenstein","2005","Zero migration","34.713"
"Liechtenstein","2005","Constant mortality","34.713"
"Liechtenstein","2005","No change","34.713"
"Liechtenstein","2005","Momentum","34.713"
"Liechtenstein","2004","Medium","34.452"
"Liechtenstein","2004","High","34.452"
"Liechtenstein","2004","Low","34.452"
"Liechtenstein","2004","Constant fertility","34.452"
"Liechtenstein","2004","Instant replacement","34.452"
"Liechtenstein","2004","Zero migration","34.452"
"Liechtenstein","2004","Constant mortality","34.452"
"Liechtenstein","2004","No change","34.452"
"Liechtenstein","2004","Momentum","34.452"
"Liechtenstein","2003","Medium","34.175"
"Liechtenstein","2003","High","34.175"
"Liechtenstein","2003","Low","34.175"
"Liechtenstein","2003","Constant fertility","34.175"
"Liechtenstein","2003","Instant replacement","34.175"
"Liechtenstein","2003","Zero migration","34.175"
"Liechtenstein","2003","Constant mortality","34.175"
"Liechtenstein","2003","No change","34.175"
"Liechtenstein","2003","Momentum","34.175"
"Liechtenstein","2002","Medium","33.879"
"Liechtenstein","2002","High","33.879"
"Liechtenstein","2002","Low","33.879"
"Liechtenstein","2002","Constant fertility","33.879"
"Liechtenstein","2002","Instant replacement","33.879"
"Liechtenstein","2002","Zero migration","33.879"
"Liechtenstein","2002","Constant mortality","33.879"
"Liechtenstein","2002","No change","33.879"
"Liechtenstein","2002","Momentum","33.879"
"Liechtenstein","2001","Medium","33.552"
"Liechtenstein","2001","High","33.552"
"Liechtenstein","2001","Low","33.552"
"Liechtenstein","2001","Constant fertility","33.552"
"Liechtenstein","2001","Instant replacement","33.552"
"Liechtenstein","2001","Zero migration","33.552"
"Liechtenstein","2001","Constant mortality","33.552"
"Liechtenstein","2001","No change","33.552"
"Liechtenstein","2001","Momentum","33.552"
"Liechtenstein","2000","Medium","33.184"
"Liechtenstein","2000","High","33.184"
"Liechtenstein","2000","Low","33.184"
"Liechtenstein","2000","Constant fertility","33.184"
"Liechtenstein","2000","Instant replacement","33.184"
"Liechtenstein","2000","Zero migration","33.184"
"Liechtenstein","2000","Constant mortality","33.184"
"Liechtenstein","2000","No change","33.184"
"Liechtenstein","2000","Momentum","33.184"
"Lithuania","2015","Medium","2931.88"
"Lithuania","2015","High","2931.88"
"Lithuania","2015","Low","2931.88"
"Lithuania","2015","Constant fertility","2931.88"
"Lithuania","2015","Instant replacement","2931.88"
"Lithuania","2015","Zero migration","2931.88"
"Lithuania","2015","Constant mortality","2931.88"
"Lithuania","2015","No change","2931.88"
"Lithuania","2015","Momentum","2931.88"
"Lithuania","2014","Medium","2971.497"
"Lithuania","2014","High","2971.497"
"Lithuania","2014","Low","2971.497"
"Lithuania","2014","Constant fertility","2971.497"
"Lithuania","2014","Instant replacement","2971.497"
"Lithuania","2014","Zero migration","2971.497"
"Lithuania","2014","Constant mortality","2971.497"
"Lithuania","2014","No change","2971.497"
"Lithuania","2014","Momentum","2971.497"
"Lithuania","2013","Medium","3008.934"
"Lithuania","2013","High","3008.934"
"Lithuania","2013","Low","3008.934"
"Lithuania","2013","Constant fertility","3008.934"
"Lithuania","2013","Instant replacement","3008.934"
"Lithuania","2013","Zero migration","3008.934"
"Lithuania","2013","Constant mortality","3008.934"
"Lithuania","2013","No change","3008.934"
"Lithuania","2013","Momentum","3008.934"
"Lithuania","2012","Medium","3045.561"
"Lithuania","2012","High","3045.561"
"Lithuania","2012","Low","3045.561"
"Lithuania","2012","Constant fertility","3045.561"
"Lithuania","2012","Instant replacement","3045.561"
"Lithuania","2012","Zero migration","3045.561"
"Lithuania","2012","Constant mortality","3045.561"
"Lithuania","2012","No change","3045.561"
"Lithuania","2012","Momentum","3045.561"
"Lithuania","2011","Medium","3083.403"
"Lithuania","2011","High","3083.403"
"Lithuania","2011","Low","3083.403"
"Lithuania","2011","Constant fertility","3083.403"
"Lithuania","2011","Instant replacement","3083.403"
"Lithuania","2011","Zero migration","3083.403"
"Lithuania","2011","Constant mortality","3083.403"
"Lithuania","2011","No change","3083.403"
"Lithuania","2011","Momentum","3083.403"
"Lithuania","2010","Medium","3123.816"
"Lithuania","2010","High","3123.816"
"Lithuania","2010","Low","3123.816"
"Lithuania","2010","Constant fertility","3123.816"
"Lithuania","2010","Instant replacement","3123.816"
"Lithuania","2010","Zero migration","3123.816"
"Lithuania","2010","Constant mortality","3123.816"
"Lithuania","2010","No change","3123.816"
"Lithuania","2010","Momentum","3123.816"
"Lithuania","2009","Medium","3167.265"
"Lithuania","2009","High","3167.265"
"Lithuania","2009","Low","3167.265"
"Lithuania","2009","Constant fertility","3167.265"
"Lithuania","2009","Instant replacement","3167.265"
"Lithuania","2009","Zero migration","3167.265"
"Lithuania","2009","Constant mortality","3167.265"
"Lithuania","2009","No change","3167.265"
"Lithuania","2009","Momentum","3167.265"
"Lithuania","2008","Medium","3212.865"
"Lithuania","2008","High","3212.865"
"Lithuania","2008","Low","3212.865"
"Lithuania","2008","Constant fertility","3212.865"
"Lithuania","2008","Instant replacement","3212.865"
"Lithuania","2008","Zero migration","3212.865"
"Lithuania","2008","Constant mortality","3212.865"
"Lithuania","2008","No change","3212.865"
"Lithuania","2008","Momentum","3212.865"
"Lithuania","2007","Medium","3258.98"
"Lithuania","2007","High","3258.98"
"Lithuania","2007","Low","3258.98"
"Lithuania","2007","Constant fertility","3258.98"
"Lithuania","2007","Instant replacement","3258.98"
"Lithuania","2007","Zero migration","3258.98"
"Lithuania","2007","Constant mortality","3258.98"
"Lithuania","2007","No change","3258.98"
"Lithuania","2007","Momentum","3258.98"
"Lithuania","2006","Medium","3303.335"
"Lithuania","2006","High","3303.335"
"Lithuania","2006","Low","3303.335"
"Lithuania","2006","Constant fertility","3303.335"
"Lithuania","2006","Instant replacement","3303.335"
"Lithuania","2006","Zero migration","3303.335"
"Lithuania","2006","Constant mortality","3303.335"
"Lithuania","2006","No change","3303.335"
"Lithuania","2006","Momentum","3303.335"
"Lithuania","2005","Medium","3344.268"
"Lithuania","2005","High","3344.268"
"Lithuania","2005","Low","3344.268"
"Lithuania","2005","Constant fertility","3344.268"
"Lithuania","2005","Instant replacement","3344.268"
"Lithuania","2005","Zero migration","3344.268"
"Lithuania","2005","Constant mortality","3344.268"
"Lithuania","2005","No change","3344.268"
"Lithuania","2005","Momentum","3344.268"
"Lithuania","2004","Medium","3381.131"
"Lithuania","2004","High","3381.131"
"Lithuania","2004","Low","3381.131"
"Lithuania","2004","Constant fertility","3381.131"
"Lithuania","2004","Instant replacement","3381.131"
"Lithuania","2004","Zero migration","3381.131"
"Lithuania","2004","Constant mortality","3381.131"
"Lithuania","2004","No change","3381.131"
"Lithuania","2004","Momentum","3381.131"
"Lithuania","2003","Medium","3414.365"
"Lithuania","2003","High","3414.365"
"Lithuania","2003","Low","3414.365"
"Lithuania","2003","Constant fertility","3414.365"
"Lithuania","2003","Instant replacement","3414.365"
"Lithuania","2003","Zero migration","3414.365"
"Lithuania","2003","Constant mortality","3414.365"
"Lithuania","2003","No change","3414.365"
"Lithuania","2003","Momentum","3414.365"
"Lithuania","2002","Medium","3444.763"
"Lithuania","2002","High","3444.763"
"Lithuania","2002","Low","3444.763"
"Lithuania","2002","Constant fertility","3444.763"
"Lithuania","2002","Instant replacement","3444.763"
"Lithuania","2002","Zero migration","3444.763"
"Lithuania","2002","Constant mortality","3444.763"
"Lithuania","2002","No change","3444.763"
"Lithuania","2002","Momentum","3444.763"
"Lithuania","2001","Medium","3473.625"
"Lithuania","2001","High","3473.625"
"Lithuania","2001","Low","3473.625"
"Lithuania","2001","Constant fertility","3473.625"
"Lithuania","2001","Instant replacement","3473.625"
"Lithuania","2001","Zero migration","3473.625"
"Lithuania","2001","Constant mortality","3473.625"
"Lithuania","2001","No change","3473.625"
"Lithuania","2001","Momentum","3473.625"
"Lithuania","2000","Medium","3501.839"
"Lithuania","2000","High","3501.839"
"Lithuania","2000","Low","3501.839"
"Lithuania","2000","Constant fertility","3501.839"
"Lithuania","2000","Instant replacement","3501.839"
"Lithuania","2000","Zero migration","3501.839"
"Lithuania","2000","Constant mortality","3501.839"
"Lithuania","2000","No change","3501.839"
"Lithuania","2000","Momentum","3501.839"
"Luxembourg","2015","Medium","566.741"
"Luxembourg","2015","High","566.741"
"Luxembourg","2015","Low","566.741"
"Luxembourg","2015","Constant fertility","566.741"
"Luxembourg","2015","Instant replacement","566.741"
"Luxembourg","2015","Zero migration","566.741"
"Luxembourg","2015","Constant mortality","566.741"
"Luxembourg","2015","No change","566.741"
"Luxembourg","2015","Momentum","566.741"
"Luxembourg","2014","Medium","554.516"
"Luxembourg","2014","High","554.516"
"Luxembourg","2014","Low","554.516"
"Luxembourg","2014","Constant fertility","554.516"
"Luxembourg","2014","Instant replacement","554.516"
"Luxembourg","2014","Zero migration","554.516"
"Luxembourg","2014","Constant mortality","554.516"
"Luxembourg","2014","No change","554.516"
"Luxembourg","2014","Momentum","554.516"
"Luxembourg","2013","Medium","542.56"
"Luxembourg","2013","High","542.56"
"Luxembourg","2013","Low","542.56"
"Luxembourg","2013","Constant fertility","542.56"
"Luxembourg","2013","Instant replacement","542.56"
"Luxembourg","2013","Zero migration","542.56"
"Luxembourg","2013","Constant mortality","542.56"
"Luxembourg","2013","No change","542.56"
"Luxembourg","2013","Momentum","542.56"
"Luxembourg","2012","Medium","530.857"
"Luxembourg","2012","High","530.857"
"Luxembourg","2012","Low","530.857"
"Luxembourg","2012","Constant fertility","530.857"
"Luxembourg","2012","Instant replacement","530.857"
"Luxembourg","2012","Zero migration","530.857"
"Luxembourg","2012","Constant mortality","530.857"
"Luxembourg","2012","No change","530.857"
"Luxembourg","2012","Momentum","530.857"
"Luxembourg","2011","Medium","519.307"
"Luxembourg","2011","High","519.307"
"Luxembourg","2011","Low","519.307"
"Luxembourg","2011","Constant fertility","519.307"
"Luxembourg","2011","Instant replacement","519.307"
"Luxembourg","2011","Zero migration","519.307"
"Luxembourg","2011","Constant mortality","519.307"
"Luxembourg","2011","No change","519.307"
"Luxembourg","2011","Momentum","519.307"
"Luxembourg","2010","Medium","507.889"
"Luxembourg","2010","High","507.889"
"Luxembourg","2010","Low","507.889"
"Luxembourg","2010","Constant fertility","507.889"
"Luxembourg","2010","Instant replacement","507.889"
"Luxembourg","2010","Zero migration","507.889"
"Luxembourg","2010","Constant mortality","507.889"
"Luxembourg","2010","No change","507.889"
